hashtags:,#standup,#standupcomedy,#comedyclub,#harvestcomedy
post_url,username,comment_id,comment_text
ursuliuxx,18113222056460894,https://www.instagram.com/p/DIeuIMKyEBr/,Noooo voy a estar fuera!! Que lo repitan en Mayo porfa!!!!!!!
phillmayoficial,18042489740579518,https://www.instagram.com/p/DIeuIMKyEBr/,@ursuliuxx abra uno en mayo vip top tolets
itzelltv,18092875717507388,https://www.instagram.com/p/DIeuIMKyEBr/,En qué horario atienden en el WhatsApp para la compra de boletos? Aún no nos responden el mensaje
phillmayoficial,18078372034705411,https://www.instagram.com/p/DIeuIMKyEBr/,@itzelltv mándame DM yo te los vendo
itzelltv,17961360128913893,https://www.instagram.com/p/DIeuIMKyEBr/,@phillmayoficial Gracias Phill! Ya le respondieron a mi esposo el mensaje. Ya se hizo la transferencia. Los veo el 24. Saludos!! 👋🏼
phillmayoficial,17878804062293527,https://www.instagram.com/p/DIeuIMKyEBr/,@itzelltv lleven pañal !!!
itzelltv,18058484597152476,https://www.instagram.com/p/DIeuIMKyEBr/,@phillmayoficial Jajaja ya estás!!
alexisniquete,17902173333119973,https://www.instagram.com/p/DIeuIMKyEBr/,Donde puedo comprar los boletos
phillmayoficial,17856454602410539,https://www.instagram.com/p/DIeuIMKyEBr/,@alexisniquete mándame DM yo puedo vendertelos
ensyamaro,18056094748951731,https://www.instagram.com/p/DIeuIMKyEBr/,phill soy tu fan
phillmayoficial,17912968892999723,https://www.instagram.com/p/DIeuIMKyEBr/,@ensyamaro 🙌 thanks hermana de mi marido
